Net Income (in millions),Close NASDQ,SPOT EXCHANGE RATE - EURO AREA,"UNITED KINGDOM -- SPOT EXCHANGE RATE, US$/POUND (1/RXI_N.B.UK)","JAPAN -- SPOT EXCHANGE RATE, YEN/US$","Market yield on U.S. Treasury securities at 10-year   constant maturity, quoted on investment basis",medical cpi,US CPI,US GDP,DPI US,industrial production,Inflation Rate,PCE US,PPI US,Unemployment,Commercial and Industral loans,Government investment,roa,roi,roe,R&D expenses,EPS
0.273624378,0.073029109,0.557799443,0.620281069,0.194080338,0.463806971,0.030443759,0.036567175,0.240375711,0.038469212,0.440674814,0.2,0.187707613,0.067252588,0.072551328,0.216431734,0.041105088,0.556399184,0.573607981,0.593851548,0.043840435,0.289719626
0.273624378,0.073492979,0.541086351,0.576467346,0.185623679,0.463806971,0.031296284,0.036758908,0.241162709,0.038491868,0.443060324,0.2,0.188146685,0.07012663,0.07238622,0.216047709,0.041534993,0.556360283,0.573624893,0.593804321,0.04442951,0.289719626
0.273624378,0.072834364,0.545612813,0.593827501,0.172515856,0.45308311,0.033001332,0.03714237,0.242736712,0.038537178,0.447831345,0.2,0.189024832,0.075874715,0.072056005,0.21527966,0.042394804,0.556321383,0.573641805,0.593757093,0.045018585,0.289719626
0.273624378,0.072394981,0.564066852,0.606778727,0.173150106,0.45308311,0.033853857,0.037334101,0.243523714,0.038559833,0.450216855,0.2,0.189463905,0.078748757,0.071890897,0.214895636,0.042824709,0.556282482,0.573658716,0.593709866,0.045607659,0.289719626
0.273624378,0.076940372,0.556406685,0.603747589,0.18435518,0.45308311,0.034706381,0.037525834,0.244310711,0.038582488,0.452602366,0.166666667,0.18990298,0.081622799,0.071890897,0.214895636,0.043254614,0.556243581,0.573675628,0.593662638,0.046196735,0.289719626
0.273624378,0.082488709,0.575905292,0.601267567,0.168498943,0.436997319,0.034706381,0.037717565,0.245097713,0.038605143,0.454987876,0.166666667,0.190342052,0.084496841,0.072055938,0.215189302,0.043684519,0.55620468,0.573692539,0.59361541,0.046785809,0.289719626
0.273624378,0.081536575,0.568941504,0.610085423,0.168498943,0.445040214,0.035714628,0.037717565,0.245884714,0.038605143,0.454987876,0.166666667,0.190342052,0.084496841,0.072220978,0.215482967,0.044114425,0.556165779,0.573709451,0.593568183,0.047374884,0.289719626
0.273624378,0.079596471,0.574512535,0.605676495,0.144186047,0.434316354,0.036722876,0.037571607,0.246671712,0.03891883,0.456071646,0.166666667,0.190535344,0.08507165,0.072386019,0.215776633,0.04454433,0.556126879,0.573726362,0.593520955,0.047963958,0.289719626
0.273624378,0.081696497,0.564066852,0.616698815,0.148414376,0.445040214,0.037731123,0.03742565,0.247458713,0.039232515,0.457155417,0.166666667,0.190728636,0.085646458,0.072551059,0.216070299,0.044974234,0.556087978,0.573743274,0.593473728,0.048553033,0.289719626
0.273624378,0.083990348,0.557451253,0.616147699,0.1602537,0.44772118,0.03873937,0.037279691,0.248245715,0.039546202,0.458239187,0.166666667,0.19092193,0.086221267,0.072716099,0.216363965,0.045834044,0.556049077,0.573760186,0.5934265,0.049142108,0.289719626
0.273624378,0.073279398,0.548050139,0.560484982,0.171035941,0.45308311,0.039747617,0.037133733,0.249032716,0.039859886,0.459322957,0.166666667,0.191115222,0.086796075,0.07288114,0.216657631,0.046263949,0.556010176,0.573777097,0.593379273,0.049731183,0.289719626
0.273624378,0.070225308,0.552924791,0.5387159,0.152219873,0.45308311,0.040755864,0.036987776,0.249819714,0.040173573,0.460406728,0.166666667,0.191308514,0.087370884,0.07304618,0.216951297,0.046693855,0.555971275,0.573794009,0.593332045,0.050320258,0.289719626
0.273624378,0.07445081,0.549442897,0.561036098,0.160676533,0.45308311,0.041764111,0.036841818,0.250606716,0.040487258,0.461490498,0.166666667,0.191501806,0.087945692,0.073211221,0.217244962,0.04712376,0.555932374,0.57381092,0.593284818,0.050909332,0.289719626
0.273624378,0.072053453,0.578342618,0.5800496,0.14038055,0.436997319,0.042772358,0.036695861,0.251393717,0.040800944,0.462574269,0.166666667,0.191695098,0.088520501,0.073376261,0.217538628,0.047553664,0.555893474,0.573827832,0.59323759,0.051498407,0.289719626
0.273624378,0.069288197,0.534818942,0.56902728,0.172093023,0.439678284,0.043780605,0.036549902,0.252180718,0.041114631,0.463658039,0.166666667,0.191888391,0.089095309,0.073541302,0.217832294,0.047983569,0.555854573,0.573844743,0.593190363,0.052087482,0.289719626
0.273624378,0.067995407,0.549442897,0.57178286,0.17589852,0.439678284,0.044788853,0.036403944,0.252967716,0.041428316,0.464741809,0.166666667,0.192081683,0.089670117,0.073706342,0.21812596,0.048413474,0.555815672,0.573861655,0.593143135,0.052676557,0.289719626
0.273624378,0.076204575,0.537604457,0.56213833,0.186469345,0.44772118,0.045797099,0.036257987,0.253754718,0.041742003,0.46582558,0.166666667,0.192274975,0.090244926,0.073871382,0.218419626,0.048843379,0.555776771,0.573878566,0.593095908,0.053265631,0.289719626
0.273624378,0.071407977,0.525069638,0.53044916,0.189006342,0.439678284,0.046805347,0.036112029,0.254541719,0.042055687,0.46690935,0.166666667,0.192468267,0.090819734,0.074036423,0.218713292,0.049273285,0.55573787,0.573895478,0.59304868,0.053854706,0.289719626
0.273624378,0.075728531,0.531685237,0.541195922,0.19154334,0.439678284,0.047813594,0.035966072,0.255328717,0.042369374,0.467993121,0.166666667,0.192661559,0.091394543,0.074201463,0.219006958,0.04970319,0.55569897,0.57391239,0.593001452,0.054443781,0.289719626
0.273624378,0.075986308,0.533426184,0.538991458,0.186892178,0.436997319,0.04882184,0.035820114,0.256115718,0.042683059,0.469076891,0.166666667,0.192854851,0.091969351,0.074366504,0.219300623,0.050133095,0.555660069,0.573929301,0.592954225,0.055032855,0.289719626
0.273624378,0.078673464,0.550139276,0.557729402,0.184778013,0.436997319,0.049830088,0.035674155,0.25690272,0.042996745,0.470160661,0.166666667,0.193048145,0.09254416,0.074531544,0.219594289,0.050562999,0.555621168,0.573946213,0.592906997,0.05562193,0.289719626
0.273624378,0.076970464,0.550139276,0.559107192,0.189429175,0.434316354,0.050838335,0.035528198,0.257689721,0.043310432,0.471244432,0.166666667,0.193241436,0.093118968,0.074696585,0.219887955,0.050992904,0.555582267,0.573963124,0.59285977,0.056211005,0.289719626
0.273624378,0.067511828,0.586350975,0.575365114,0.209302326,0.45308311,0.051846581,0.03538224,0.258476719,0.043624117,0.472328202,0.166666667,0.193434728,0.093693776,0.074861625,0.220181621,0.05142281,0.555543366,0.573980036,0.592812542,0.05680008,0.289719626
0.273624378,0.075771808,0.608635097,0.615321025,0.20422833,0.455764075,0.052854829,0.035236283,0.25926372,0.043937804,0.473411973,0.166666667,0.19362802,0.094268585,0.075026665,0.220475287,0.051852715,0.555504466,0.573996947,0.592765315,0.057389154,0.289719626
0.273624378,0.067298247,0.628133705,0.628547809,0.207188161,0.469168901,0.053863076,0.035090325,0.260050722,0.044251488,0.474495743,0.166666667,0.193821312,0.094843394,0.075191706,0.220768953,0.05228262,0.555465565,0.574013859,0.592718087,0.057978229,0.289719626
0.273624378,0.066928465,0.625,0.631578947,0.208879493,0.479892761,0.054871324,0.034944366,0.260837723,0.044565175,0.475579513,0.166666667,0.194014606,0.095418202,0.075356746,0.221062619,0.052712525,0.555426664,0.574030771,0.59267086,0.058567304,0.289719626
0.255230126,0.06407197,0.609679666,0.619454395,0.22832981,0.490616622,0.05587957,0.034798409,0.261624721,0.04487886,0.476663284,0.177777778,0.194207898,0.09599301,0.075356746,0.221062619,0.053142429,0.555426664,0.574047682,0.592623632,0.059156379,0.289719626
0.255230126,0.067910737,0.598885794,0.614769909,0.225792812,0.485254692,0.056398645,0.034652451,0.263198724,0.045192546,0.477747054,0.177777778,0.19440119,0.096567819,0.075964592,0.222101744,0.05400224,0.555204162,0.574047682,0.592623632,0.059156379,0.289719626
0.255230126,0.06213375,0.624303621,0.623863323,0.227484144,0.495978552,0.05691772,0.035285511,0.263985725,0.045257897,0.478884304,0.177777778,0.194739451,0.096376216,0.076268515,0.222621307,0.054432145,0.55498166,0.573782023,0.592311412,0.059803531,0.289418149
0.255230126,0.068119632,0.619777159,0.599889777,0.244820296,0.501340483,0.057436796,0.03591857,0.264772723,0.04532325,0.480021554,0.177777778,0.195077713,0.096184614,0.076572438,0.223140869,0.05486205,0.554759158,0.573516363,0.591999191,0.060450684,0.289116671
0.255230126,0.070312827,0.619777159,0.600992009,0.244397463,0.498659517,0.057955871,0.03655163,0.265559725,0.0453886,0.481158804,0.177777778,0.195415974,0.09599301,0.076876361,0.223660432,0.05486205,0.554536656,0.573250704,0.591686971,0.061097836,0.288815194
0.255230126,0.071903822,0.631615599,0.591898595,0.246934461,0.495978552,0.058474946,0.037184688,0.265559725,0.045453951,0.482296054,0.177777778,0.195754235,0.095801407,0.077180283,0.224179995,0.055327929,0.554314154,0.572985045,0.591374751,0.061744989,0.288513717
0.255230126,0.078289578,0.625,0.602369799,0.225581395,0.485254692,0.058994021,0.037817749,0.266524095,0.045519302,0.483433304,0.177777778,0.196092498,0.095609805,0.077484206,0.224699557,0.055793809,0.554091652,0.572719386,0.59106253,0.062392141,0.28821224
0.255230126,0.079538126,0.615947075,0.611187655,0.229809725,0.490616622,0.059513097,0.038450809,0.267488462,0.045584654,0.484570553,0.177777778,0.196430758,0.095418202,0.077788129,0.22521912,0.056259688,0.553869151,0.572453726,0.59075031,0.063039294,0.287910763
0.255230126,0.083116314,0.639275766,0.65472582,0.214376321,0.485254692,0.060032172,0.039083867,0.268452832,0.045650005,0.485707803,0.177777778,0.196769019,0.095226599,0.078092052,0.225738683,0.056725567,0.553646649,0.572188067,0.59043809,0.063686447,0.287609286
0.255230126,0.083300723,0.645543175,0.648939102,0.216490486,0.479892761,0.060551247,0.039716928,0.269417199,0.045715356,0.486845053,0.177777778,0.197107282,0.095034996,0.078395975,0.226258245,0.057191447,0.553424147,0.571922408,0.590125869,0.064333599,0.287307808
0.255230126,0.086112058,0.683147632,0.640121246,0.198097252,0.469168901,0.061070322,0.040349988,0.270381569,0.045780708,0.487982303,0.177777778,0.197445543,0.094843394,0.078699898,0.226777808,0.057657326,0.553201645,0.571656748,0.589813649,0.064980752,0.287006331
0.255230126,0.089944256,0.662256267,0.642876826,0.195560254,0.469168901,0.061589398,0.040983046,0.271345936,0.045846059,0.489119553,0.177777778,0.197783804,0.094651791,0.079003821,0.227297371,0.058589085,0.552979143,0.571391089,0.589501428,0.065627904,0.286704854
0.255230126,0.090410928,0.70264624,0.626343345,0.193657505,0.469168901,0.062108472,0.041616106,0.272310307,0.04591141,0.490256803,0.177777778,0.198122066,0.094460188,0.079307743,0.227816933,0.059054964,0.552756641,0.57112543,0.589189208,0.066275057,0.286403377
0.255230126,0.09019923,0.709958217,0.624138881,0.183086681,0.461126005,0.062627547,0.042249165,0.273274673,0.04597676,0.491394053,0.177777778,0.198460327,0.094268585,0.079611666,0.228336496,0.059520844,0.552534139,0.570859771,0.588876988,0.066922209,0.2861019
0.255230126,0.092368902,0.705431755,0.640672362,0.181395349,0.466487936,0.063146622,0.042882225,0.274239044,0.046042113,0.492531303,0.177777778,0.198798588,0.094076982,0.079915589,0.228856059,0.059986723,0.552311637,0.570594111,0.588564767,0.067569362,0.285800422
0.255230126,0.092496849,0.710306407,0.645632406,0.191331924,0.485254692,0.063665698,0.043515285,0.275203411,0.046107463,0.493668553,0.177777778,0.199136851,0.09388538,0.080219512,0.229375621,0.060452602,0.552089135,0.570328452,0.588252547,0.068216514,0.285498945
0.255230126,0.093492306,0.701949861,0.646183522,0.202536998,0.474530831,0.064184773,0.044148344,0.276167781,0.046172814,0.494805803,0.177777778,0.199475112,0.093693776,0.080523435,0.229895184,0.060918482,0.551866633,0.570062793,0.587940326,0.068863667,0.285197468
0.255230126,0.089676096,0.710306407,0.650868008,0.192389006,0.482573727,0.064703848,0.044781404,0.277132148,0.046238167,0.495943052,0.177777778,0.199813372,0.093502174,0.080827358,0.230414747,0.061384361,0.551644132,0.569797134,0.587628106,0.069510819,0.28489599
0.255230126,0.088969518,0.744428969,0.66712593,0.17653277,0.477211796,0.065222923,0.045414464,0.278096518,0.046303517,0.497080302,0.177777778,0.200151635,0.093310571,0.081131281,0.230934309,0.061850241,0.55142163,0.569531474,0.587315886,0.070157972,0.284594513
0.255230126,0.086470538,0.769498607,0.686966106,0.166173362,0.477211796,0.065741999,0.046047522,0.279060885,0.046368868,0.498217552,0.177777778,0.200489896,0.093118968,0.081435203,0.231453872,0.06231612,0.551199128,0.569265815,0.587003665,0.070805124,0.284293036
0.255230126,0.087864904,0.760097493,0.689721686,0.165116279,0.466487936,0.066261074,0.046680583,0.280025255,0.046434219,0.499354802,0.2,0.200828157,0.092927365,0.081739126,0.231973435,0.062782001,0.550976626,0.569000156,0.586691445,0.071452277,0.283991558
0.255230126,0.087837615,0.781685237,0.697988427,0.167230444,0.469168901,0.066780149,0.047313641,0.280989622,0.046499571,0.500492052,0.2,0.201166419,0.092735762,0.081739126,0.231973435,0.06324788,0.550754124,0.568734496,0.586379225,0.072099429,0.283690081
0.255230126,0.085738509,0.788300836,0.67263709,0.160676533,0.461126005,0.066780149,0.047946701,0.281953993,0.046564922,0.501629302,0.2,0.20150468,0.09254416,0.081096231,0.233373995,0.063713759,0.550531622,0.568468837,0.586067004,0.072746582,0.283388604
0.255230126,0.086794195,0.744428969,0.642876826,0.174207188,0.469168901,0.066775071,0.047946701,0.282918359,0.046564922,0.501629302,0.2,0.20150468,0.09254416,0.080453336,0.234774555,0.064179639,0.55030912,0.568203178,0.585754784,0.073393734,0.283087127
0.255230126,0.089824762,0.756267409,0.638743455,0.174207188,0.466487936,0.066764915,0.049069454,0.28388273,0.046721764,0.502895929,0.2,0.202498635,0.090206605,0.07981044,0.236175115,0.064645518,0.550086618,0.567937519,0.585442563,0.074040887,0.28278565
0.255230126,0.088572447,0.733983287,0.624138881,0.173784355,0.474530831,0.066759837,0.050192205,0.284847097,0.046878609,0.504162556,0.2,0.20349259,0.087869051,0.079167545,0.237575675,0.065111398,0.549864116,0.567671859,0.585130343,0.074688039,0.282484172
0.255230126,0.086866644,0.742339833,0.632130063,0.158985201,0.461126005,0.066754759,0.051314958,0.285811467,0.047035451,0.505429183,0.2,0.204486547,0.085531496,0.07852465,0.238976236,0.065577277,0.549641614,0.5674062,0.584818123,0.075335192,0.282182695
0.255230126,0.074121503,0.743384401,0.626894461,0.144820296,0.450402145,0.066749682,0.052437709,0.286775834,0.047192293,0.50669581,0.2,0.205480502,0.083193942,0.077881754,0.240376796,0.066043156,0.549419113,0.567140541,0.584505902,0.075982344,0.281881218
0.255230126,0.077855845,0.764275766,0.629650041,0.138266385,0.44772118,0.066744603,0.053560462,0.287740204,0.047349136,0.507962437,0.2,0.206474457,0.080856388,0.077238859,0.241777356,0.066509036,0.549196611,0.566874881,0.584193682,0.076629497,0.281579741
0.255230126,0.085728172,0.755571031,0.626067787,0.147145877,0.455764075,0.066739525,0.054683215,0.288704571,0.04750598,0.509229064,0.2,0.207468412,0.078518834,0.076595964,0.243177916,0.066974915,0.548974109,0.566609222,0.583881462,0.077276649,0.281278264
0.255230126,0.085048837,0.73816156,0.594929733,0.167019027,0.469168901,0.066734448,0.055805966,0.289668941,0.047662822,0.510495691,0.2,0.208462369,0.07618128,0.075953069,0.244578477,0.067440794,0.548751607,0.566343563,0.583569241,0.077923802,0.280976786
0.255230126,0.08618731,0.726671309,0.594378617,0.175052854,0.45844504,0.06672937,0.056928719,0.290633308,0.047819665,0.511762318,0.2,0.209456324,0.073843725,0.075310173,0.245979037,0.067906674,0.548529105,0.566077904,0.583257021,0.078570954,0.280675309
0.255230126,0.074595709,0.73816156,0.602094241,0.155602537,0.44772118,0.066724292,0.058051472,0.291597678,0.047976509,0.513028945,0.2,0.210450279,0.071506171,0.074667278,0.247379597,0.068372553,0.548306603,0.565812244,0.5829448,0.079218107,0.280373832
0.255230126,0.074089481,0.742339833,0.590796363,0.143763214,0.44772118,0.066719213,0.059174223,0.292562045,0.048133352,0.514295572,0.2,0.211444234,0.069168616,0.074024383,0.248780157,0.068838433,0.548084101,0.565546585,0.58263258,0.07986526,0.280072355
0.255230126,0.073769592,0.765320334,0.606227611,0.134672304,0.445040214,0.066714136,0.060296976,0.293526416,0.048290194,0.515562201,0.2,0.212438191,0.066831062,0.073381487,0.250180717,0.069304312,0.547861599,0.565280926,0.58232036,0.080512412,0.279770877
0.255230126,0.081705914,0.747214485,0.587214109,0.145454545,0.455764075,0.066709058,0.061419727,0.294490782,0.048447036,0.516828828,0.2,0.213432146,0.064493507,0.072738592,0.251581278,0.069770191,0.547639097,0.565015266,0.582008139,0.081159565,0.2794694
0.255230126,0.079911675,0.761142061,0.574262882,0.139957717,0.442359249,0.06670398,0.06254248,0.295455153,0.048603881,0.518095455,0.2,0.214426101,0.062155953,0.072095697,0.252981838,0.070236071,0.547416595,0.564749607,0.581695919,0.081806717,0.279167923
0.255230126,0.079245525,0.760793872,0.578396252,0.144186047,0.44772118,0.066698903,0.063665233,0.29641952,0.048760723,0.519362082,0.2,0.215420056,0.059818399,0.071452801,0.254382398,0.07070195,0.547194094,0.564483948,0.581383698,0.08245387,0.278866446
0.255230126,0.078710171,0.786211699,0.597960871,0.142071882,0.442359249,0.066693825,0.064787984,0.29738389,0.048917565,0.520628709,0.2,0.216414013,0.057480844,0.070809906,0.255782958,0.071167829,0.546971592,0.564218289,0.581071478,0.083101022,0.278564968
0.255230126,0.080345407,0.820682451,0.612841003,0.141649049,0.439678284,0.066688746,0.065910737,0.298348257,0.04907441,0.521895336,0.2,0.217407968,0.055143291,0.070167011,0.257183519,0.071633709,0.54674909,0.563952629,0.580759258,0.083748175,0.278263491
0.255230126,0.082120857,0.838788301,0.615596583,0.137420719,0.431635389,0.066683668,0.06703349,0.299312627,0.049231252,0.523161963,0.2,0.218401923,0.052805736,0.069524115,0.258584079,0.072099588,0.546526588,0.56368697,0.580447037,0.084395327,0.277962014
0.255230126,0.088370167,0.804665738,0.614769909,0.162367865,0.436997319,0.066678591,0.068156241,0.300276994,0.049388094,0.52442859,0.2,0.219395878,0.050468182,0.06888122,0.261385199,0.072565468,0.546304086,0.563421311,0.580134817,0.08504248,0.277660536
0.255230126,0.09404838,0.793175487,0.602094241,0.159408034,0.428954424,0.066673513,0.069278994,0.301241364,0.049544937,0.525695217,0.2,0.220389835,0.048130627,0.068238325,0.261385199,0.073031347,0.546081584,0.563155651,0.579822597,0.085689632,0.277359059
0.255230126,0.094675939,0.787604457,0.625241113,0.160042283,0.439678284,0.066673513,0.070401745,0.302205731,0.049701781,0.526961844,0.233333333,0.22138379,0.045793073,0.068238325,0.260097587,0.073497226,0.545859082,0.562889992,0.579510376,0.086336785,0.277057582
0.255230126,0.089053223,0.799094708,0.636538991,0.135729387,0.415549598,0.067216284,0.071524498,0.304134468,0.049858623,0.528228471,0.233333333,0.222377745,0.043455518,0.067024899,0.257522364,0.074428985,0.54563658,0.562624333,0.579198156,0.086983937,0.276756105
0.255230126,0.090722364,0.810236769,0.653072472,0.131712474,0.423592493,0.067487671,0.071389767,0.305098839,0.050103474,0.529798554,0.233333333,0.222627691,0.048475512,0.065811474,0.256234752,0.074894864,0.545414078,0.562358674,0.578885935,0.08763109,0.276454628
0.255230126,0.091151411,0.839832869,0.65885919,0.121353066,0.410187668,0.067759056,0.071255038,0.306063206,0.050348322,0.531368636,0.233333333,0.222877638,0.053495506,0.065204761,0.25494714,0.075360744,0.545191576,0.562093014,0.578573715,0.088278242,0.27615315
0.255230126,0.087606162,0.844359331,0.691099476,0.109936575,0.412868633,0.068030443,0.071120308,0.307027576,0.050593172,0.532938719,0.233333333,0.223127585,0.0585155,0.064598048,0.253659528,0.075826623,0.544969074,0.561827355,0.578261495,0.088925395,0.275851673
0.255230126,0.09438706,0.817548747,0.680628272,0.137632135,0.434316354,0.068301829,0.070985577,0.307991943,0.05083802,0.534508802,0.233333333,0.223377533,0.063535494,0.063991336,0.252371917,0.076292503,0.544746573,0.561561696,0.577949274,0.089572547,0.275550196
0.255230126,0.096458877,0.818941504,0.710112979,0.158350951,0.442359249,0.068573215,0.070850846,0.308956313,0.05108287,0.536078884,0.233333333,0.22362748,0.068555487,0.063384623,0.251084305,0.076758382,0.544524071,0.561296036,0.577637054,0.0902197,0.275248719
0.255230126,0.097014951,0.794568245,0.693028382,0.170401691,0.450402145,0.068844601,0.070716117,0.30992068,0.051327719,0.537648967,0.233333333,0.223877426,0.073575481,0.06277791,0.249796693,0.077224261,0.544301569,0.561030377,0.577324834,0.090866852,0.274947242
